"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/19/2014 22:06:34:325 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""] / count patches"
"686","""PD""","0.76","0.5","1","0","""moore_r=1""","true","500","0.7688"
"687","""PD""","0.76","0.5","1","0","""moore_r=1""","true","500","0.778"
"688","""PD""","0.76","0.5","1","0","""von neumann_r=1""","true","500","0.808"
"689","""PD""","0.76","0.5","1","0","""von neumann_r=1""","true","500","0.7816"
"690","""PD""","0.76","0.5","1","0","""von neumann_r=1""","true","500","0.7984"
"682","""PD""","0.75","0.5","1","0","""moore_r=3""","true","500","0.5736"
"683","""PD""","0.75","0.5","1","0","""moore_r=3""","true","500","0.556"
"684","""PD""","0.75","0.5","1","0","""moore_r=3""","true","500","0.5576"
"694","""PD""","0.77","0.5","1","0","""moore_r=1""","true","500","0.7796"
"695","""PD""","0.77","0.5","1","0","""moore_r=1""","true","500","0.7528"
"696","""PD""","0.77","0.5","1","0","""moore_r=1""","true","500","0.7752"
"697","""PD""","0.77","0.5","1","0","""von neumann_r=1""","true","500","0.8052"
"698","""PD""","0.77","0.5","1","0","""von neumann_r=1""","true","500","0.7788"
"699","""PD""","0.77","0.5","1","0","""von neumann_r=1""","true","500","0.8048"
"691","""PD""","0.76","0.5","1","0","""moore_r=3""","true","500","0.65"
"692","""PD""","0.76","0.5","1","0","""moore_r=3""","true","500","0.5912"
"693","""PD""","0.76","0.5","1","0","""moore_r=3""","true","500","0.6524"
"703","""PD""","0.78","0.5","1","0","""moore_r=1""","true","500","0.7728"
"704","""PD""","0.78","0.5","1","0","""moore_r=1""","true","500","0.7712"
"705","""PD""","0.78","0.5","1","0","""moore_r=1""","true","500","0.7944"
"706","""PD""","0.78","0.5","1","0","""von neumann_r=1""","true","500","0.7796"
"700","""PD""","0.77","0.5","1","0","""moore_r=3""","true","500","0.6768"
"707","""PD""","0.78","0.5","1","0","""von neumann_r=1""","true","500","0.8068"
"701","""PD""","0.77","0.5","1","0","""moore_r=3""","true","500","0.6436"
"708","""PD""","0.78","0.5","1","0","""von neumann_r=1""","true","500","0.8024"
"702","""PD""","0.77","0.5","1","0","""moore_r=3""","true","500","0.6272"
"712","""PD""","0.79","0.5","1","0","""moore_r=1""","true","500","0.7968"
"713","""PD""","0.79","0.5","1","0","""moore_r=1""","true","500","0.7544"
"714","""PD""","0.79","0.5","1","0","""moore_r=1""","true","500","0.7784"
"715","""PD""","0.79","0.5","1","0","""von neumann_r=1""","true","500","0.8072"
"716","""PD""","0.79","0.5","1","0","""von neumann_r=1""","true","500","0.786"
"717","""PD""","0.79","0.5","1","0","""von neumann_r=1""","true","500","0.8044"
"710","""PD""","0.78","0.5","1","0","""moore_r=3""","true","500","0.672"
"709","""PD""","0.78","0.5","1","0","""moore_r=3""","true","500","0.648"
"711","""PD""","0.78","0.5","1","0","""moore_r=3""","true","500","0.6504"
"721","""PD""","0.8","0.5","1","0","""moore_r=1""","true","500","0.7668"
"722","""PD""","0.8","0.5","1","0","""moore_r=1""","true","500","0.7616"
"723","""PD""","0.8","0.5","1","0","""moore_r=1""","true","500","0.7824"
"724","""PD""","0.8","0.5","1","0","""von neumann_r=1""","true","500","0.7968"
"725","""PD""","0.8","0.5","1","0","""von neumann_r=1""","true","500","0.7916"
"726","""PD""","0.8","0.5","1","0","""von neumann_r=1""","true","500","0.7844"
"718","""PD""","0.79","0.5","1","0","""moore_r=3""","true","500","0.7012"
"719","""PD""","0.79","0.5","1","0","""moore_r=3""","true","500","0.7408"
"720","""PD""","0.79","0.5","1","0","""moore_r=3""","true","500","0.7316"
"730","""PD""","0.81","0.5","1","0","""moore_r=1""","true","500","0.7864"
"731","""PD""","0.81","0.5","1","0","""moore_r=1""","true","500","0.7984"
"732","""PD""","0.81","0.5","1","0","""moore_r=1""","true","500","0.7928"
"733","""PD""","0.81","0.5","1","0","""von neumann_r=1""","true","500","0.7948"
"727","""PD""","0.8","0.5","1","0","""moore_r=3""","true","500","0.7392"
"728","""PD""","0.8","0.5","1","0","""moore_r=3""","true","500","0.72"
"734","""PD""","0.81","0.5","1","0","""von neumann_r=1""","true","500","0.7888"
"735","""PD""","0.81","0.5","1","0","""von neumann_r=1""","true","500","0.8012"
"729","""PD""","0.8","0.5","1","0","""moore_r=3""","true","500","0.7144"
"739","""PD""","0.82","0.5","1","0","""moore_r=1""","true","500","0.7808"
"740","""PD""","0.82","0.5","1","0","""moore_r=1""","true","500","0.81"
"741","""PD""","0.82","0.5","1","0","""moore_r=1""","true","500","0.7792"
"742","""PD""","0.82","0.5","1","0","""von neumann_r=1""","true","500","0.79"
"743","""PD""","0.82","0.5","1","0","""von neumann_r=1""","true","500","0.7896"
"744","""PD""","0.82","0.5","1","0","""von neumann_r=1""","true","500","0.7828"
"736","""PD""","0.81","0.5","1","0","""moore_r=3""","true","500","0.6984"
"737","""PD""","0.81","0.5","1","0","""moore_r=3""","true","500","0.7352"
"738","""PD""","0.81","0.5","1","0","""moore_r=3""","true","500","0.7188"
"748","""PD""","0.83","0.5","1","0","""moore_r=1""","true","500","0.7676"
"749","""PD""","0.83","0.5","1","0","""moore_r=1""","true","500","0.7804"
"750","""PD""","0.83","0.5","1","0","""moore_r=1""","true","500","0.792"
"751","""PD""","0.83","0.5","1","0","""von neumann_r=1""","true","500","0.8056"
"752","""PD""","0.83","0.5","1","0","""von neumann_r=1""","true","500","0.7804"
"753","""PD""","0.83","0.5","1","0","""von neumann_r=1""","true","500","0.8052"
"745","""PD""","0.82","0.5","1","0","""moore_r=3""","true","500","0.7284"
"746","""PD""","0.82","0.5","1","0","""moore_r=3""","true","500","0.7204"
"747","""PD""","0.82","0.5","1","0","""moore_r=3""","true","500","0.7172"
"757","""PD""","0.84","0.5","1","0","""moore_r=1""","true","500","0.7704"
"758","""PD""","0.84","0.5","1","0","""moore_r=1""","true","500","0.7952"
"759","""PD""","0.84","0.5","1","0","""moore_r=1""","true","500","0.774"
"760","""PD""","0.84","0.5","1","0","""von neumann_r=1""","true","500","0.8184"
"754","""PD""","0.83","0.5","1","0","""moore_r=3""","true","500","0.7976"
"761","""PD""","0.84","0.5","1","0","""von neumann_r=1""","true","500","0.8116"
"755","""PD""","0.83","0.5","1","0","""moore_r=3""","true","500","0.796"
"762","""PD""","0.84","0.5","1","0","""von neumann_r=1""","true","500","0.7944"
"756","""PD""","0.83","0.5","1","0","""moore_r=3""","true","500","0.812"
"766","""PD""","0.85","0.5","1","0","""moore_r=1""","true","500","0.7636"
"767","""PD""","0.85","0.5","1","0","""moore_r=1""","true","500","0.78"
"768","""PD""","0.85","0.5","1","0","""moore_r=1""","true","500","0.7932"
"769","""PD""","0.85","0.5","1","0","""von neumann_r=1""","true","500","0.8036"
"770","""PD""","0.85","0.5","1","0","""von neumann_r=1""","true","500","0.792"
"771","""PD""","0.85","0.5","1","0","""von neumann_r=1""","true","500","0.7908"
"764","""PD""","0.84","0.5","1","0","""moore_r=3""","true","500","0.8044"
"763","""PD""","0.84","0.5","1","0","""moore_r=3""","true","500","0.7932"
"765","""PD""","0.84","0.5","1","0","""moore_r=3""","true","500","0.8064"
"775","""PD""","0.86","0.5","1","0","""moore_r=1""","true","500","0.7824"
"776","""PD""","0.86","0.5","1","0","""moore_r=1""","true","500","0.788"
"777","""PD""","0.86","0.5","1","0","""moore_r=1""","true","500","0.7756"
"778","""PD""","0.86","0.5","1","0","""von neumann_r=1""","true","500","0.7776"
"779","""PD""","0.86","0.5","1","0","""von neumann_r=1""","true","500","0.818"
"780","""PD""","0.86","0.5","1","0","""von neumann_r=1""","true","500","0.828"
"772","""PD""","0.85","0.5","1","0","""moore_r=3""","true","500","0.7916"
"773","""PD""","0.85","0.5","1","0","""moore_r=3""","true","500","0.8132"
"774","""PD""","0.85","0.5","1","0","""moore_r=3""","true","500","0.772"
"784","""PD""","0.87","0.5","1","0","""moore_r=1""","true","500","0.788"
"785","""PD""","0.87","0.5","1","0","""moore_r=1""","true","500","0.7856"
"786","""PD""","0.87","0.5","1","0","""moore_r=1""","true","500","0.7844"
"787","""PD""","0.87","0.5","1","0","""von neumann_r=1""","true","500","0.8076"
"781","""PD""","0.86","0.5","1","0","""moore_r=3""","true","500","0.8508"
"788","""PD""","0.87","0.5","1","0","""von neumann_r=1""","true","500","0.8036"
"789","""PD""","0.87","0.5","1","0","""von neumann_r=1""","true","500","0.7904"
"782","""PD""","0.86","0.5","1","0","""moore_r=3""","true","500","0.8584"
"783","""PD""","0.86","0.5","1","0","""moore_r=3""","true","500","0.8548"
"793","""PD""","0.88","0.5","1","0","""moore_r=1""","true","500","0.8972"
"794","""PD""","0.88","0.5","1","0","""moore_r=1""","true","500","0.9068"
"795","""PD""","0.88","0.5","1","0","""moore_r=1""","true","500","0.8904"
"796","""PD""","0.88","0.5","1","0","""von neumann_r=1""","true","500","0.804"
"797","""PD""","0.88","0.5","1","0","""von neumann_r=1""","true","500","0.8104"
"798","""PD""","0.88","0.5","1","0","""von neumann_r=1""","true","500","0.8064"
"792","""PD""","0.87","0.5","1","0","""moore_r=3""","true","500","0.864"
"791","""PD""","0.87","0.5","1","0","""moore_r=3""","true","500","0.8648"
"790","""PD""","0.87","0.5","1","0","""moore_r=3""","true","500","0.8624"
"802","""PD""","0.89","0.5","1","0","""moore_r=1""","true","500","0.9088"
"803","""PD""","0.89","0.5","1","0","""moore_r=1""","true","500","0.8996"
"804","""PD""","0.89","0.5","1","0","""moore_r=1""","true","500","0.9168"
"805","""PD""","0.89","0.5","1","0","""von neumann_r=1""","true","500","0.7908"
"806","""PD""","0.89","0.5","1","0","""von neumann_r=1""","true","500","0.7872"
"807","""PD""","0.89","0.5","1","0","""von neumann_r=1""","true","500","0.7844"
"799","""PD""","0.88","0.5","1","0","""moore_r=3""","true","500","0.8732"
"800","""PD""","0.88","0.5","1","0","""moore_r=3""","true","500","0.8488"
"801","""PD""","0.88","0.5","1","0","""moore_r=3""","true","500","0.8456"
"811","""PD""","0.9","0.5","1","0","""moore_r=1""","true","500","0.9088"
"812","""PD""","0.9","0.5","1","0","""moore_r=1""","true","500","0.9332"
"813","""PD""","0.9","0.5","1","0","""moore_r=1""","true","500","0.9232"
"814","""PD""","0.9","0.5","1","0","""von neumann_r=1""","true","500","0.7964"
"815","""PD""","0.9","0.5","1","0","""von neumann_r=1""","true","500","0.8048"
"816","""PD""","0.9","0.5","1","0","""von neumann_r=1""","true","500","0.794"
"809","""PD""","0.89","0.5","1","0","""moore_r=3""","true","500","0.8836"
"808","""PD""","0.89","0.5","1","0","""moore_r=3""","true","500","0.8676"
"810","""PD""","0.89","0.5","1","0","""moore_r=3""","true","500","0.8776"
"820","""PD""","0.91","0.5","1","0","""moore_r=1""","true","500","0.92"
"821","""PD""","0.91","0.5","1","0","""moore_r=1""","true","500","0.8988"
"822","""PD""","0.91","0.5","1","0","""moore_r=1""","true","500","0.9064"
"823","""PD""","0.91","0.5","1","0","""von neumann_r=1""","true","500","0.8004"
"824","""PD""","0.91","0.5","1","0","""von neumann_r=1""","true","500","0.7808"
"825","""PD""","0.91","0.5","1","0","""von neumann_r=1""","true","500","0.8052"
"817","""PD""","0.9","0.5","1","0","""moore_r=3""","true","500","0.9072"
"818","""PD""","0.9","0.5","1","0","""moore_r=3""","true","500","0.9232"
"819","""PD""","0.9","0.5","1","0","""moore_r=3""","true","500","0.904"
"829","""PD""","0.92","0.5","1","0","""moore_r=1""","true","500","0.8776"
"830","""PD""","0.92","0.5","1","0","""moore_r=1""","true","500","0.906"
"831","""PD""","0.92","0.5","1","0","""moore_r=1""","true","500","0.8832"
"832","""PD""","0.92","0.5","1","0","""von neumann_r=1""","true","500","0.8096"
"833","""PD""","0.92","0.5","1","0","""von neumann_r=1""","true","500","0.7824"
"826","""PD""","0.91","0.5","1","0","""moore_r=3""","true","500","0.9104"
"827","""PD""","0.91","0.5","1","0","""moore_r=3""","true","500","0.9176"
"834","""PD""","0.92","0.5","1","0","""von neumann_r=1""","true","500","0.8164"
"828","""PD""","0.91","0.5","1","0","""moore_r=3""","true","500","0.9172"
"838","""PD""","0.93","0.5","1","0","""moore_r=1""","true","500","0.8932"
"839","""PD""","0.93","0.5","1","0","""moore_r=1""","true","500","0.9152"
"840","""PD""","0.93","0.5","1","0","""moore_r=1""","true","500","0.9056"
"841","""PD""","0.93","0.5","1","0","""von neumann_r=1""","true","500","0.8168"
"842","""PD""","0.93","0.5","1","0","""von neumann_r=1""","true","500","0.8004"
"843","""PD""","0.93","0.5","1","0","""von neumann_r=1""","true","500","0.8208"
"835","""PD""","0.92","0.5","1","0","""moore_r=3""","true","500","0.9208"
"836","""PD""","0.92","0.5","1","0","""moore_r=3""","true","500","0.9228"
"837","""PD""","0.92","0.5","1","0","""moore_r=3""","true","500","0.916"
"847","""PD""","0.94","0.5","1","0","""moore_r=1""","true","500","0.9"
"848","""PD""","0.94","0.5","1","0","""moore_r=1""","true","500","0.916"
"849","""PD""","0.94","0.5","1","0","""moore_r=1""","true","500","0.9088"
"850","""PD""","0.94","0.5","1","0","""von neumann_r=1""","true","500","0.814"
"844","""PD""","0.93","0.5","1","0","""moore_r=3""","true","500","0.9528"
"851","""PD""","0.94","0.5","1","0","""von neumann_r=1""","true","500","0.79"
"852","""PD""","0.94","0.5","1","0","""von neumann_r=1""","true","500","0.8064"
"845","""PD""","0.93","0.5","1","0","""moore_r=3""","true","500","0.9416"
"846","""PD""","0.93","0.5","1","0","""moore_r=3""","true","500","0.9504"
"856","""PD""","0.95","0.5","1","0","""moore_r=1""","true","500","0.8968"
"857","""PD""","0.95","0.5","1","0","""moore_r=1""","true","500","0.9248"
"858","""PD""","0.95","0.5","1","0","""moore_r=1""","true","500","0.916"
"859","""PD""","0.95","0.5","1","0","""von neumann_r=1""","true","500","0.812"
"860","""PD""","0.95","0.5","1","0","""von neumann_r=1""","true","500","0.8028"
"861","""PD""","0.95","0.5","1","0","""von neumann_r=1""","true","500","0.8044"
"854","""PD""","0.94","0.5","1","0","""moore_r=3""","true","500","0.944"
"853","""PD""","0.94","0.5","1","0","""moore_r=3""","true","500","0.948"
"855","""PD""","0.94","0.5","1","0","""moore_r=3""","true","500","0.9404"
"865","""PD""","0.96","0.5","1","0","""moore_r=1""","true","500","0.916"
"866","""PD""","0.96","0.5","1","0","""moore_r=1""","true","500","0.9152"
"867","""PD""","0.96","0.5","1","0","""moore_r=1""","true","500","0.9012"
"868","""PD""","0.96","0.5","1","0","""von neumann_r=1""","true","500","0.8152"
"869","""PD""","0.96","0.5","1","0","""von neumann_r=1""","true","500","0.8076"
"870","""PD""","0.96","0.5","1","0","""von neumann_r=1""","true","500","0.8044"
"862","""PD""","0.95","0.5","1","0","""moore_r=3""","true","500","0.9532"
"863","""PD""","0.95","0.5","1","0","""moore_r=3""","true","500","0.9552"
"864","""PD""","0.95","0.5","1","0","""moore_r=3""","true","500","0.9616"
"874","""PD""","0.97","0.5","1","0","""moore_r=1""","true","500","0.9132"
"875","""PD""","0.97","0.5","1","0","""moore_r=1""","true","500","0.9004"
"876","""PD""","0.97","0.5","1","0","""moore_r=1""","true","500","0.9048"
"877","""PD""","0.97","0.5","1","0","""von neumann_r=1""","true","500","0.7904"
"871","""PD""","0.96","0.5","1","0","""moore_r=3""","true","500","0.9584"
"878","""PD""","0.97","0.5","1","0","""von neumann_r=1""","true","500","0.7852"
"879","""PD""","0.97","0.5","1","0","""von neumann_r=1""","true","500","0.804"
"872","""PD""","0.96","0.5","1","0","""moore_r=3""","true","500","0.9564"
"882","""PD""","0.97","0.5","1","0","""moore_r=3""","true","30","1"
"873","""PD""","0.96","0.5","1","0","""moore_r=3""","true","500","0.9516"
"883","""PD""","0.98","0.5","1","0","""moore_r=1""","true","500","0.9264"
"884","""PD""","0.98","0.5","1","0","""moore_r=1""","true","500","0.9212"
"885","""PD""","0.98","0.5","1","0","""moore_r=1""","true","500","0.9324"
"886","""PD""","0.98","0.5","1","0","""von neumann_r=1""","true","500","0.8048"
"887","""PD""","0.98","0.5","1","0","""von neumann_r=1""","true","500","0.796"
"888","""PD""","0.98","0.5","1","0","""von neumann_r=1""","true","500","0.8048"
"889","""PD""","0.98","0.5","1","0","""moore_r=3""","true","25","1"
"880","""PD""","0.97","0.5","1","0","""moore_r=3""","true","500","0.9956"
"881","""PD""","0.97","0.5","1","0","""moore_r=3""","true","500","0.9944"
"893","""PD""","0.99","0.5","1","0","""moore_r=1""","true","500","0.9184"
"892","""PD""","0.99","0.5","1","0","""moore_r=1""","true","500","0.9244"
"894","""PD""","0.99","0.5","1","0","""moore_r=1""","true","500","0.9032"
"895","""PD""","0.99","0.5","1","0","""von neumann_r=1""","true","500","0.7944"
"896","""PD""","0.99","0.5","1","0","""von neumann_r=1""","true","500","0.8016"
"897","""PD""","0.99","0.5","1","0","""von neumann_r=1""","true","500","0.8012"
"890","""PD""","0.98","0.5","1","0","""moore_r=3""","true","500","0.9888"
"891","""PD""","0.98","0.5","1","0","""moore_r=3""","true","500","0.9888"
"901","""PD""","1","0.5","1","0","""moore_r=1""","true","500","0.918"
"902","""PD""","1","0.5","1","0","""moore_r=1""","true","500","0.9076"
"903","""PD""","1","0.5","1","0","""moore_r=1""","true","500","0.9208"
"904","""PD""","1","0.5","1","0","""von neumann_r=1""","true","500","0.82"
"905","""PD""","1","0.5","1","0","""von neumann_r=1""","true","500","0.8024"
"906","""PD""","1","0.5","1","0","""von neumann_r=1""","true","500","0.7944"
"898","""PD""","0.99","0.5","1","0","""moore_r=3""","true","500","0.9984"
"899","""PD""","0.99","0.5","1","0","""moore_r=3""","true","500","0.9976"
"900","""PD""","0.99","0.5","1","0","""moore_r=3""","true","500","0.9928"
"910","""HD""","0","0.5","1","0","""moore_r=1""","true","500","0.8872"
"911","""HD""","0","0.5","1","0","""moore_r=1""","true","500","0.884"
"912","""HD""","0","0.5","1","0","""moore_r=1""","true","500","0.8804"
"913","""HD""","0","0.5","1","0","""von neumann_r=1""","true","500","0.8252"
"914","""HD""","0","0.5","1","0","""von neumann_r=1""","true","500","0.8284"
"915","""HD""","0","0.5","1","0","""von neumann_r=1""","true","500","0.8188"
"907","""PD""","1","0.5","1","0","""moore_r=3""","true","500","0.9976"
"908","""PD""","1","0.5","1","0","""moore_r=3""","true","500","0.9968"
"909","""PD""","1","0.5","1","0","""moore_r=3""","true","500","0.9952"
"919","""HD""","0.01","0.5","1","0","""moore_r=1""","true","500","0.9352"
"920","""HD""","0.01","0.5","1","0","""moore_r=1""","true","500","0.9348"
"921","""HD""","0.01","0.5","1","0","""moore_r=1""","true","500","0.9332"
"922","""HD""","0.01","0.5","1","0","""von neumann_r=1""","true","500","0.92"
"916","""HD""","0","0.5","1","0","""moore_r=3""","true","500","0.9524"
"917","""HD""","0","0.5","1","0","""moore_r=3""","true","500","0.9528"
"923","""HD""","0.01","0.5","1","0","""von neumann_r=1""","true","500","0.9284"
"924","""HD""","0.01","0.5","1","0","""von neumann_r=1""","true","500","0.9276"
"918","""HD""","0","0.5","1","0","""moore_r=3""","true","500","0.9596"
"928","""HD""","0.02","0.5","1","0","""moore_r=1""","true","500","0.9544"
"929","""HD""","0.02","0.5","1","0","""moore_r=1""","true","500","0.9496"
"930","""HD""","0.02","0.5","1","0","""moore_r=1""","true","500","0.9516"
"931","""HD""","0.02","0.5","1","0","""von neumann_r=1""","true","500","0.9536"
"932","""HD""","0.02","0.5","1","0","""von neumann_r=1""","true","500","0.9468"
"933","""HD""","0.02","0.5","1","0","""von neumann_r=1""","true","500","0.9576"
"927","""HD""","0.01","0.5","1","0","""moore_r=3""","true","500","0.9712"
"925","""HD""","0.01","0.5","1","0","""moore_r=3""","true","500","0.97"
"926","""HD""","0.01","0.5","1","0","""moore_r=3""","true","500","0.97"
"937","""HD""","0.03","0.5","1","0","""moore_r=1""","true","500","0.9536"
"938","""HD""","0.03","0.5","1","0","""moore_r=1""","true","500","0.9608"
"939","""HD""","0.03","0.5","1","0","""moore_r=1""","true","500","0.9624"
"940","""HD""","0.03","0.5","1","0","""von neumann_r=1""","true","500","0.9668"
"941","""HD""","0.03","0.5","1","0","""von neumann_r=1""","true","500","0.9616"
"934","""HD""","0.02","0.5","1","0","""moore_r=3""","true","500","0.974"
"942","""HD""","0.03","0.5","1","0","""von neumann_r=1""","true","500","0.9668"
"935","""HD""","0.02","0.5","1","0","""moore_r=3""","true","500","0.9728"
"936","""HD""","0.02","0.5","1","0","""moore_r=3""","true","500","0.9728"
"946","""HD""","0.04","0.5","1","0","""moore_r=1""","true","500","0.9664"
"947","""HD""","0.04","0.5","1","0","""moore_r=1""","true","500","0.9656"
"948","""HD""","0.04","0.5","1","0","""moore_r=1""","true","500","0.97"
"949","""HD""","0.04","0.5","1","0","""von neumann_r=1""","true","500","0.9736"
"950","""HD""","0.04","0.5","1","0","""von neumann_r=1""","true","500","0.9696"
"951","""HD""","0.04","0.5","1","0","""von neumann_r=1""","true","500","0.9712"
"943","""HD""","0.03","0.5","1","0","""moore_r=3""","true","500","0.974"
"944","""HD""","0.03","0.5","1","0","""moore_r=3""","true","500","0.974"
"945","""HD""","0.03","0.5","1","0","""moore_r=3""","true","500","0.974"
"955","""HD""","0.05","0.5","1","0","""moore_r=1""","true","500","0.9668"
"956","""HD""","0.05","0.5","1","0","""moore_r=1""","true","500","0.9712"
"957","""HD""","0.05","0.5","1","0","""moore_r=1""","true","500","0.9664"
"958","""HD""","0.05","0.5","1","0","""von neumann_r=1""","true","500","0.9792"
"959","""HD""","0.05","0.5","1","0","""von neumann_r=1""","true","500","0.978"
"960","""HD""","0.05","0.5","1","0","""von neumann_r=1""","true","500","0.98"
"952","""HD""","0.04","0.5","1","0","""moore_r=3""","true","500","0.9708"
"953","""HD""","0.04","0.5","1","0","""moore_r=3""","true","500","0.9732"
"954","""HD""","0.04","0.5","1","0","""moore_r=3""","true","500","0.9708"
"964","""HD""","0.06","0.5","1","0","""moore_r=1""","true","500","0.972"
"965","""HD""","0.06","0.5","1","0","""moore_r=1""","true","500","0.9708"
"966","""HD""","0.06","0.5","1","0","""moore_r=1""","true","500","0.9752"
"967","""HD""","0.06","0.5","1","0","""von neumann_r=1""","true","500","0.9836"
"961","""HD""","0.05","0.5","1","0","""moore_r=3""","true","500","0.964"
"968","""HD""","0.06","0.5","1","0","""von neumann_r=1""","true","500","0.9796"
"969","""HD""","0.06","0.5","1","0","""von neumann_r=1""","true","500","0.982"
"962","""HD""","0.05","0.5","1","0","""moore_r=3""","true","500","0.96"
"963","""HD""","0.05","0.5","1","0","""moore_r=3""","true","500","0.9608"
"973","""HD""","0.07","0.5","1","0","""moore_r=1""","true","500","0.9684"
"974","""HD""","0.07","0.5","1","0","""moore_r=1""","true","500","0.972"
"975","""HD""","0.07","0.5","1","0","""moore_r=1""","true","500","0.9696"
"976","""HD""","0.07","0.5","1","0","""von neumann_r=1""","true","500","0.9852"
"977","""HD""","0.07","0.5","1","0","""von neumann_r=1""","true","500","0.9836"
"978","""HD""","0.07","0.5","1","0","""von neumann_r=1""","true","500","0.9848"
"970","""HD""","0.06","0.5","1","0","""moore_r=3""","true","500","0.9452"
"971","""HD""","0.06","0.5","1","0","""moore_r=3""","true","500","0.9484"
"972","""HD""","0.06","0.5","1","0","""moore_r=3""","true","500","0.9432"
"982","""HD""","0.08","0.5","1","0","""moore_r=1""","true","500","0.9732"
"983","""HD""","0.08","0.5","1","0","""moore_r=1""","true","500","0.9704"
"984","""HD""","0.08","0.5","1","0","""moore_r=1""","true","500","0.9752"
"985","""HD""","0.08","0.5","1","0","""von neumann_r=1""","true","500","0.9856"
"986","""HD""","0.08","0.5","1","0","""von neumann_r=1""","true","500","0.9904"
"987","""HD""","0.08","0.5","1","0","""von neumann_r=1""","true","500","0.9876"
"979","""HD""","0.07","0.5","1","0","""moore_r=3""","true","500","0.9308"
"981","""HD""","0.07","0.5","1","0","""moore_r=3""","true","500","0.926"
"980","""HD""","0.07","0.5","1","0","""moore_r=3""","true","500","0.9292"
"991","""HD""","0.09","0.5","1","0","""moore_r=1""","true","500","0.9708"
"992","""HD""","0.09","0.5","1","0","""moore_r=1""","true","500","0.972"
"993","""HD""","0.09","0.5","1","0","""moore_r=1""","true","500","0.9708"
"994","""HD""","0.09","0.5","1","0","""von neumann_r=1""","true","500","0.9904"
"995","""HD""","0.09","0.5","1","0","""von neumann_r=1""","true","500","0.9924"
"988","""HD""","0.08","0.5","1","0","""moore_r=3""","true","500","0.9236"
"989","""HD""","0.08","0.5","1","0","""moore_r=3""","true","500","0.9252"
"996","""HD""","0.09","0.5","1","0","""von neumann_r=1""","true","500","0.9908"
"990","""HD""","0.08","0.5","1","0","""moore_r=3""","true","500","0.9232"
"1000","""HD""","0.1","0.5","1","0","""moore_r=1""","true","500","0.9672"
"1001","""HD""","0.1","0.5","1","0","""moore_r=1""","true","500","0.9692"
"1002","""HD""","0.1","0.5","1","0","""moore_r=1""","true","500","0.97"
"1003","""HD""","0.1","0.5","1","0","""von neumann_r=1""","true","500","0.9856"
"1004","""HD""","0.1","0.5","1","0","""von neumann_r=1""","true","500","0.9872"
"1005","""HD""","0.1","0.5","1","0","""von neumann_r=1""","true","500","0.9876"
"997","""HD""","0.09","0.5","1","0","""moore_r=3""","true","500","0.9248"
"998","""HD""","0.09","0.5","1","0","""moore_r=3""","true","500","0.9188"
"999","""HD""","0.09","0.5","1","0","""moore_r=3""","true","500","0.9236"
"1009","""HD""","0.11","0.5","1","0","""moore_r=1""","true","500","0.9636"
"1010","""HD""","0.11","0.5","1","0","""moore_r=1""","true","500","0.96"
"1011","""HD""","0.11","0.5","1","0","""moore_r=1""","true","500","0.9684"
"1012","""HD""","0.11","0.5","1","0","""von neumann_r=1""","true","500","0.9904"
"1013","""HD""","0.11","0.5","1","0","""von neumann_r=1""","true","500","0.9896"
"1006","""HD""","0.1","0.5","1","0","""moore_r=3""","true","500","0.9132"
"1014","""HD""","0.11","0.5","1","0","""von neumann_r=1""","true","500","0.9904"
"1007","""HD""","0.1","0.5","1","0","""moore_r=3""","true","500","0.9136"
"1008","""HD""","0.1","0.5","1","0","""moore_r=3""","true","500","0.9188"
"1018","""HD""","0.12","0.5","1","0","""moore_r=1""","true","500","0.9672"
"1019","""HD""","0.12","0.5","1","0","""moore_r=1""","true","500","0.9624"
"1020","""HD""","0.12","0.5","1","0","""moore_r=1""","true","500","0.958"
"1021","""HD""","0.12","0.5","1","0","""von neumann_r=1""","true","500","0.9904"
"1022","""HD""","0.12","0.5","1","0","""von neumann_r=1""","true","500","0.99"
"1023","""HD""","0.12","0.5","1","0","""von neumann_r=1""","true","500","0.9908"
"1015","""HD""","0.11","0.5","1","0","""moore_r=3""","true","500","0.9072"
"1016","""HD""","0.11","0.5","1","0","""moore_r=3""","true","500","0.8996"
"1017","""HD""","0.11","0.5","1","0","""moore_r=3""","true","500","0.9092"
"1027","""HD""","0.13","0.5","1","0","""moore_r=1""","true","500","0.9596"
"1028","""HD""","0.13","0.5","1","0","""moore_r=1""","true","500","0.9588"
"1029","""HD""","0.13","0.5","1","0","""moore_r=1""","true","500","0.9572"
"1030","""HD""","0.13","0.5","1","0","""von neumann_r=1""","true","500","0.986"
"1031","""HD""","0.13","0.5","1","0","""von neumann_r=1""","true","500","0.9852"
"1032","""HD""","0.13","0.5","1","0","""von neumann_r=1""","true","500","0.9892"
"1024","""HD""","0.12","0.5","1","0","""moore_r=3""","true","500","0.8948"
"1025","""HD""","0.12","0.5","1","0","""moore_r=3""","true","500","0.8928"
"1026","""HD""","0.12","0.5","1","0","""moore_r=3""","true","500","0.8908"
