"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/17/2014 23:21:36:759 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""]"
"2755","""HD""","0.2","0.01","1","0","""moore_r=3""","true","1000","2099"
"2758","""HD""","0.2","0.01","1","0","""moore_r=3""","true","1000","2090"
"2761","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2411"
"2763","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2428"
"2762","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2462"
"2764","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2418"
"2765","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2466"
"2766","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2447"
"2767","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2428"
"2768","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2424"
"2769","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2462"
"2770","""HD""","0.21","0.01","1","0","""moore_r=1""","true","1000","2429"
"2772","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","863","2500"
"2771","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2773","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","2493"
"2774","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","877","2500"
"2759","""HD""","0.2","0.01","1","0","""moore_r=3""","true","1000","2106"
"2775","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","2493"
"2760","""HD""","0.2","0.01","1","0","""moore_r=3""","true","1000","2101"
"2776","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2777","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","933","2500"
"2778","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","917","2500"
"2779","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","951","2500"
"2780","""HD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","2500"
"2781","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2069"
"2783","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2072"
"2782","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2075"
"2784","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2080"
"2785","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2073"
"2786","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2094"
"2787","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2074"
"2791","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2456"
"2788","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2069"
"2792","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2425"
"2793","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2409"
"2794","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2433"
"2796","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2439"
"2795","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2413"
"2797","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2420"
"2798","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2441"
"2799","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2437"
"2800","""HD""","0.22","0.01","1","0","""moore_r=1""","true","1000","2444"
"2801","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2789","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2082"
"2802","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2803","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2804","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2496"
"2790","""HD""","0.21","0.01","1","0","""moore_r=3""","true","1000","2081"
"2806","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2805","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2807","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","665","2500"
"2808","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2495"
"2809","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","927","2500"
"2810","""HD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","2496"
"2811","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2062"
"2812","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2065"
"2813","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2070"
"2814","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2067"
"2815","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2047"
"2816","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2068"
"2817","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2062"
"2821","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2217"
"2818","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2054"
"2822","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2306"
"2823","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2241"
"2824","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2217"
"2825","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2206"
"2826","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2200"
"2827","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2157"
"2828","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2218"
"2830","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2215"
"2829","""HD""","0.23","0.01","1","0","""moore_r=1""","true","1000","2243"
"2831","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2493"
"2832","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2495"
"2819","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2056"
"2833","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2489"
"2835","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2496"
"2820","""HD""","0.22","0.01","1","0","""moore_r=3""","true","1000","2058"
"2834","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","973","2500"
"2837","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","558","2500"
"2836","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2496"
"2838","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2490"
"2840","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2839","""HD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2841","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2042"
"2842","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2029"
"2843","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2049"
"2844","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2031"
"2846","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2040"
"2845","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2039"
"2847","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2043"
"2851","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2120"
"2848","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2044"
"2852","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2039"
"2853","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2080"
"2854","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2102"
"2856","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2092"
"2855","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2174"
"2857","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2065"
"2858","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2078"
"2859","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2111"
"2860","""HD""","0.24","0.01","1","0","""moore_r=1""","true","1000","2081"
"2861","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","914","2500"
"2863","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2496"
"2862","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2864","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2849","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2036"
"2850","""HD""","0.23","0.01","1","0","""moore_r=3""","true","1000","2040"
"2865","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2866","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2494"
"2867","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2868","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2869","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2870","""HD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2871","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2019"
"2872","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2032"
"2874","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2007"
"2873","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2012"
"2875","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2020"
"2877","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2024"
"2876","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2015"
"2878","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2018"
"2881","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2016"
"2883","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2004"
"2882","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","1994"
"2884","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2027"
"2885","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2010"
"2886","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","1989"
"2887","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2021"
"2888","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2100"
"2889","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2014"
"2890","""HD""","0.25","0.01","1","0","""moore_r=1""","true","1000","2044"
"2892","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2493"
"2891","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2492"
"2893","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2879","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2026"
"2880","""HD""","0.24","0.01","1","0","""moore_r=3""","true","1000","2020"
"2894","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2895","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2897","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2492"
"2896","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2898","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2496"
"2899","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2494"
"2900","""HD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2901","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2017"
"2904","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2006"
"2903","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2009"
"2902","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2009"
"2905","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2002"
"2906","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2012"
"2907","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2004"
"2908","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2014"
"2911","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1980"
"2912","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","2005"
"2913","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1950"
"2914","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1964"
"2915","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1975"
"2917","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1983"
"2916","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1953"
"2918","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","1956"
"2919","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","2025"
"2920","""HD""","0.26","0.01","1","0","""moore_r=1""","true","1000","2004"
"2921","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2922","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2490"
"2909","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2009"
"2923","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2924","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2910","""HD""","0.25","0.01","1","0","""moore_r=3""","true","1000","2017"
"2925","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2499"
"2928","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2489"
"2927","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2926","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2495"
"2929","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2491"
"2930","""HD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","2495"
"2931","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","2005"
"2933","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1988"
"2934","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1994"
"2932","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1999"
"2935","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1996"
"2937","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1974"
"2936","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1984"
"2938","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","2011"
"2941","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1949"
"2942","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1963"
"2943","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1957"
"2945","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1927"
"2944","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1918"
"2946","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1958"
"2947","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1979"
"2948","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","2041"
"2949","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1948"
"2950","""HD""","0.27","0.01","1","0","""moore_r=1""","true","1000","1962"
"2951","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2485"
"2952","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2490"
"2954","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2484"
"2953","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2486"
"2940","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1983"
"2939","""HD""","0.26","0.01","1","0","""moore_r=3""","true","1000","1998"
"2955","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2497"
"2957","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2483"
"2956","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2488"
"2958","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2490"
"2959","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2492"
"2960","""HD""","0.27","0.01","1","0","""von neumann_r=1""","true","1000","2492"
"2961","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1980"
"2962","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1962"
"2963","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1984"
"2964","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1971"
"2967","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1971"
"2968","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1968"
"2966","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1966"
"2965","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1969"
"2971","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1916"
"2972","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1941"
"2973","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1927"
"2974","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1937"
"2975","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1915"
"2977","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1899"
"2976","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1909"
"2978","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1897"
"2979","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1941"
"2980","""HD""","0.28","0.01","1","0","""moore_r=1""","true","1000","1912"
"2981","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2489"
"2982","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2498"
"2983","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2491"
"2984","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2487"
"2970","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1966"
"2969","""HD""","0.27","0.01","1","0","""moore_r=3""","true","1000","1991"
"2986","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2494"
"2985","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2494"
"2987","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2484"
"2988","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2471"
"2989","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2461"
"2990","""HD""","0.28","0.01","1","0","""von neumann_r=1""","true","1000","2493"
"2991","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1938"
"2992","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1944"
"2993","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1951"
"2994","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1940"
"2995","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1952"
"2996","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1957"
"2997","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1947"
"2998","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1962"
"3001","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1871"
"3003","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1906"
"3002","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1906"
"3004","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1883"
"3005","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1878"
"3006","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1912"
"3007","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1870"
"3008","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1841"
"3009","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1872"
"3010","""HD""","0.29","0.01","1","0","""moore_r=1""","true","1000","1890"
"3012","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2487"
"3011","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2488"
"2999","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1964"
"3013","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2492"
"3000","""HD""","0.28","0.01","1","0","""moore_r=3""","true","1000","1960"
"3015","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2490"
"3014","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2486"
"3016","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2484"
"3018","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2479"
"3017","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2488"
"3019","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2485"
"3020","""HD""","0.29","0.01","1","0","""von neumann_r=1""","true","1000","2489"
"3021","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1930"
"3022","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1927"
"3024","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1938"
"3023","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1930"
"3025","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1931"
"3026","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1923"
"3027","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1935"
"3028","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1942"
"3031","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1831"
"3032","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1842"
"3033","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1828"
"3034","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1846"
"3035","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1857"
"3037","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1846"
"3036","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1874"
"3038","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1866"
"3039","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1837"
"3040","""HD""","0.3","0.01","1","0","""moore_r=1""","true","1000","1860"
"3041","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2478"
"3029","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1930"
"3042","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2488"
"3030","""HD""","0.29","0.01","1","0","""moore_r=3""","true","1000","1928"
"3043","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2477"
"3044","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2463"
"3045","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2489"
"3046","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2470"
"3048","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2480"
"3049","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2482"
"3047","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2478"
"3050","""HD""","0.3","0.01","1","0","""von neumann_r=1""","true","1000","2483"
"3051","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1902"
"3052","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1914"
"3054","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1909"
"3053","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1917"
"3055","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1913"
"3056","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1926"
"3057","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1923"
"3058","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1913"
"3061","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1825"
"3062","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1814"
"3063","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1783"
"3065","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1832"
"3064","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1830"
"3066","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1823"
"3067","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1821"
"3068","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1836"
"3069","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1811"
"3070","""HD""","0.31","0.01","1","0","""moore_r=1""","true","1000","1794"
"3071","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2474"
"3072","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2458"
"3059","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1920"
"3074","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2468"
"3073","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2467"
"3075","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2479"
"3060","""HD""","0.3","0.01","1","0","""moore_r=3""","true","1000","1922"
"3076","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2456"
"3077","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2472"
"3078","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2462"
"3079","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2468"
"3080","""HD""","0.31","0.01","1","0","""von neumann_r=1""","true","1000","2468"
"3082","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1890"
"3081","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1899"
"3084","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1893"
"3083","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1895"
"3085","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1896"
"3087","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1887"
"3088","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1899"
"3086","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1904"
"3091","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1789"
"3092","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1783"
"3093","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1809"
"3094","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1784"
"3095","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1778"
"3096","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1801"
"3097","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1819"
"3099","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1802"
"3098","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1801"
"3100","""HD""","0.32","0.01","1","0","""moore_r=1""","true","1000","1805"
"3101","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2453"
"3102","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2463"
"3089","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1907"
"3103","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2456"
"3104","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2452"
"3105","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2476"
