"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PDneighborhood"
"12/20/2014 16:08:58:976 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""] / count patches"
"733","""PD""","0.81","0.01","1","0","""von neumann_r=1""","true","85","0"
"728","""PD""","0.8","0.01","1","0","""moore_r=3""","true","28","0"
"727","""PD""","0.8","0.01","1","0","""moore_r=3""","true","30","0"
"729","""PD""","0.8","0.01","1","0","""moore_r=3""","true","30","0"
"734","""PD""","0.81","0.01","1","0","""von neumann_r=1""","true","52","0"
"735","""PD""","0.81","0.01","1","0","""von neumann_r=1""","true","43","0"
"739","""PD""","0.82","0.01","1","0","""moore_r=1""","true","35","0"
"740","""PD""","0.82","0.01","1","0","""moore_r=1""","true","46","0"
"741","""PD""","0.82","0.01","1","0","""moore_r=1""","true","42","0"
"737","""PD""","0.81","0.01","1","0","""moore_r=3""","true","23","0"
"742","""PD""","0.82","0.01","1","0","""von neumann_r=1""","true","69","0"
"738","""PD""","0.81","0.01","1","0","""moore_r=3""","true","22","0"
"736","""PD""","0.81","0.01","1","0","""moore_r=3""","true","26","0"
"743","""PD""","0.82","0.01","1","0","""von neumann_r=1""","true","48","0"
"744","""PD""","0.82","0.01","1","0","""von neumann_r=1""","true","51","0"
"748","""PD""","0.83","0.01","1","0","""moore_r=1""","true","58","0"
"749","""PD""","0.83","0.01","1","0","""moore_r=1""","true","50","0"
"750","""PD""","0.83","0.01","1","0","""moore_r=1""","true","36","0"
"745","""PD""","0.82","0.01","1","0","""moore_r=3""","true","22","0"
"746","""PD""","0.82","0.01","1","0","""moore_r=3""","true","22","0"
"751","""PD""","0.83","0.01","1","0","""von neumann_r=1""","true","60","0"
"752","""PD""","0.83","0.01","1","0","""von neumann_r=1""","true","57","0"
"753","""PD""","0.83","0.01","1","0","""von neumann_r=1""","true","46","0"
"747","""PD""","0.82","0.01","1","0","""moore_r=3""","true","28","0"
"757","""PD""","0.84","0.01","1","0","""moore_r=1""","true","50","0"
"758","""PD""","0.84","0.01","1","0","""moore_r=1""","true","44","0"
"759","""PD""","0.84","0.01","1","0","""moore_r=1""","true","53","0"
"754","""PD""","0.83","0.01","1","0","""moore_r=3""","true","25","0"
"760","""PD""","0.84","0.01","1","0","""von neumann_r=1""","true","66","0"
"762","""PD""","0.84","0.01","1","0","""von neumann_r=1""","true","43","0"
"761","""PD""","0.84","0.01","1","0","""von neumann_r=1""","true","50","0"
"756","""PD""","0.83","0.01","1","0","""moore_r=3""","true","28","0"
"755","""PD""","0.83","0.01","1","0","""moore_r=3""","true","34","0"
"766","""PD""","0.85","0.01","1","0","""moore_r=1""","true","46","0"
"767","""PD""","0.85","0.01","1","0","""moore_r=1""","true","39","0"
"768","""PD""","0.85","0.01","1","0","""moore_r=1""","true","46","0"
"763","""PD""","0.84","0.01","1","0","""moore_r=3""","true","23","0"
"765","""PD""","0.84","0.01","1","0","""moore_r=3""","true","22","0"
"769","""PD""","0.85","0.01","1","0","""von neumann_r=1""","true","58","0"
"770","""PD""","0.85","0.01","1","0","""von neumann_r=1""","true","58","0"
"771","""PD""","0.85","0.01","1","0","""von neumann_r=1""","true","61","0"
"764","""PD""","0.84","0.01","1","0","""moore_r=3""","true","33","0"
"775","""PD""","0.86","0.01","1","0","""moore_r=1""","true","43","0"
"776","""PD""","0.86","0.01","1","0","""moore_r=1""","true","51","0"
"773","""PD""","0.85","0.01","1","0","""moore_r=3""","true","18","0"
"777","""PD""","0.86","0.01","1","0","""moore_r=1""","true","37","0"
"778","""PD""","0.86","0.01","1","0","""von neumann_r=1""","true","65","0"
"774","""PD""","0.85","0.01","1","0","""moore_r=3""","true","22","0"
"772","""PD""","0.85","0.01","1","0","""moore_r=3""","true","29","0"
"779","""PD""","0.86","0.01","1","0","""von neumann_r=1""","true","68","0"
"780","""PD""","0.86","0.01","1","0","""von neumann_r=1""","true","70","0"
"784","""PD""","0.87","0.01","1","0","""moore_r=1""","true","44","0"
"785","""PD""","0.87","0.01","1","0","""moore_r=1""","true","44","0"
"786","""PD""","0.87","0.01","1","0","""moore_r=1""","true","35","0"
"787","""PD""","0.87","0.01","1","0","""von neumann_r=1""","true","70","0"
"781","""PD""","0.86","0.01","1","0","""moore_r=3""","true","26","0"
"783","""PD""","0.86","0.01","1","0","""moore_r=3""","true","24","0"
"788","""PD""","0.87","0.01","1","0","""von neumann_r=1""","true","56","0"
"782","""PD""","0.86","0.01","1","0","""moore_r=3""","true","29","0"
"789","""PD""","0.87","0.01","1","0","""von neumann_r=1""","true","57","0"
"793","""PD""","0.88","0.01","1","0","""moore_r=1""","true","39","0"
"794","""PD""","0.88","0.01","1","0","""moore_r=1""","true","40","0"
"795","""PD""","0.88","0.01","1","0","""moore_r=1""","true","37","0"
"791","""PD""","0.87","0.01","1","0","""moore_r=3""","true","22","0"
"790","""PD""","0.87","0.01","1","0","""moore_r=3""","true","24","0"
"796","""PD""","0.88","0.01","1","0","""von neumann_r=1""","true","50","0"
"792","""PD""","0.87","0.01","1","0","""moore_r=3""","true","26","0"
"798","""PD""","0.88","0.01","1","0","""von neumann_r=1""","true","53","0"
"797","""PD""","0.88","0.01","1","0","""von neumann_r=1""","true","77","0"
"802","""PD""","0.89","0.01","1","0","""moore_r=1""","true","58","0"
"803","""PD""","0.89","0.01","1","0","""moore_r=1""","true","40","0"
"804","""PD""","0.89","0.01","1","0","""moore_r=1""","true","36","0"
"801","""PD""","0.88","0.01","1","0","""moore_r=3""","true","16","0"
"799","""PD""","0.88","0.01","1","0","""moore_r=3""","true","21","0"
"805","""PD""","0.89","0.01","1","0","""von neumann_r=1""","true","51","0"
"800","""PD""","0.88","0.01","1","0","""moore_r=3""","true","21","0"
"806","""PD""","0.89","0.01","1","0","""von neumann_r=1""","true","59","0"
"807","""PD""","0.89","0.01","1","0","""von neumann_r=1""","true","51","0"
"811","""PD""","0.9","0.01","1","0","""moore_r=1""","true","42","0"
"812","""PD""","0.9","0.01","1","0","""moore_r=1""","true","45","0"
"808","""PD""","0.89","0.01","1","0","""moore_r=3""","true","19","0"
"813","""PD""","0.9","0.01","1","0","""moore_r=1""","true","32","0"
"814","""PD""","0.9","0.01","1","0","""von neumann_r=1""","true","48","0"
"815","""PD""","0.9","0.01","1","0","""von neumann_r=1""","true","41","0"
"810","""PD""","0.89","0.01","1","0","""moore_r=3""","true","23","0"
"816","""PD""","0.9","0.01","1","0","""von neumann_r=1""","true","57","0"
"809","""PD""","0.89","0.01","1","0","""moore_r=3""","true","29","0"
"820","""PD""","0.91","0.01","1","0","""moore_r=1""","true","42","0"
"821","""PD""","0.91","0.01","1","0","""moore_r=1""","true","56","0"
"822","""PD""","0.91","0.01","1","0","""moore_r=1""","true","34","0"
"823","""PD""","0.91","0.01","1","0","""von neumann_r=1""","true","57","0"
"817","""PD""","0.9","0.01","1","0","""moore_r=3""","true","25","0"
"824","""PD""","0.91","0.01","1","0","""von neumann_r=1""","true","67","0"
"819","""PD""","0.9","0.01","1","0","""moore_r=3""","true","28","0"
"825","""PD""","0.91","0.01","1","0","""von neumann_r=1""","true","53","0"
"818","""PD""","0.9","0.01","1","0","""moore_r=3""","true","33","0"
"829","""PD""","0.92","0.01","1","0","""moore_r=1""","true","40","0"
"830","""PD""","0.92","0.01","1","0","""moore_r=1""","true","42","0"
"831","""PD""","0.92","0.01","1","0","""moore_r=1""","true","37","0"
"827","""PD""","0.91","0.01","1","0","""moore_r=3""","true","21","0"
"826","""PD""","0.91","0.01","1","0","""moore_r=3""","true","23","0"
"832","""PD""","0.92","0.01","1","0","""von neumann_r=1""","true","59","0"
"833","""PD""","0.92","0.01","1","0","""von neumann_r=1""","true","41","0"
"828","""PD""","0.91","0.01","1","0","""moore_r=3""","true","25","0"
"834","""PD""","0.92","0.01","1","0","""von neumann_r=1""","true","85","0"
"838","""PD""","0.93","0.01","1","0","""moore_r=1""","true","44","0"
"839","""PD""","0.93","0.01","1","0","""moore_r=1""","true","42","0"
"840","""PD""","0.93","0.01","1","0","""moore_r=1""","true","27","0"
"841","""PD""","0.93","0.01","1","0","""von neumann_r=1""","true","58","0"
"837","""PD""","0.92","0.01","1","0","""moore_r=3""","true","23","0"
"836","""PD""","0.92","0.01","1","0","""moore_r=3""","true","27","0"
"835","""PD""","0.92","0.01","1","0","""moore_r=3""","true","30","0"
"842","""PD""","0.93","0.01","1","0","""von neumann_r=1""","true","71","0"
"843","""PD""","0.93","0.01","1","0","""von neumann_r=1""","true","59","0"
"847","""PD""","0.94","0.01","1","0","""moore_r=1""","true","43","0"
"848","""PD""","0.94","0.01","1","0","""moore_r=1""","true","46","0"
"844","""PD""","0.93","0.01","1","0","""moore_r=3""","true","20","0"
"849","""PD""","0.94","0.01","1","0","""moore_r=1""","true","38","0"
"846","""PD""","0.93","0.01","1","0","""moore_r=3""","true","20","0"
"845","""PD""","0.93","0.01","1","0","""moore_r=3""","true","24","0"
"850","""PD""","0.94","0.01","1","0","""von neumann_r=1""","true","44","0"
"851","""PD""","0.94","0.01","1","0","""von neumann_r=1""","true","55","0"
"852","""PD""","0.94","0.01","1","0","""von neumann_r=1""","true","69","0"
"856","""PD""","0.95","0.01","1","0","""moore_r=1""","true","39","0"
"857","""PD""","0.95","0.01","1","0","""moore_r=1""","true","35","0"
"858","""PD""","0.95","0.01","1","0","""moore_r=1""","true","38","0"
"854","""PD""","0.94","0.01","1","0","""moore_r=3""","true","21","0"
"859","""PD""","0.95","0.01","1","0","""von neumann_r=1""","true","54","0"
"860","""PD""","0.95","0.01","1","0","""von neumann_r=1""","true","59","0"
"861","""PD""","0.95","0.01","1","0","""von neumann_r=1""","true","50","0"
"855","""PD""","0.94","0.01","1","0","""moore_r=3""","true","24","0"
"853","""PD""","0.94","0.01","1","0","""moore_r=3""","true","30","0"
"865","""PD""","0.96","0.01","1","0","""moore_r=1""","true","36","0"
"866","""PD""","0.96","0.01","1","0","""moore_r=1""","true","48","0"
"867","""PD""","0.96","0.01","1","0","""moore_r=1""","true","31","0"
"862","""PD""","0.95","0.01","1","0","""moore_r=3""","true","18","0"
"864","""PD""","0.95","0.01","1","0","""moore_r=3""","true","17","0"
"868","""PD""","0.96","0.01","1","0","""von neumann_r=1""","true","52","0"
"863","""PD""","0.95","0.01","1","0","""moore_r=3""","true","20","0"
"869","""PD""","0.96","0.01","1","0","""von neumann_r=1""","true","52","0"
"870","""PD""","0.96","0.01","1","0","""von neumann_r=1""","true","63","0"
"874","""PD""","0.97","0.01","1","0","""moore_r=1""","true","30","0"
"875","""PD""","0.97","0.01","1","0","""moore_r=1""","true","32","0"
"876","""PD""","0.97","0.01","1","0","""moore_r=1""","true","31","0"
"871","""PD""","0.96","0.01","1","0","""moore_r=3""","true","20","0"
"878","""PD""","0.97","0.01","1","0","""von neumann_r=1""","true","41","0"
"873","""PD""","0.96","0.01","1","0","""moore_r=3""","true","22","0"
"877","""PD""","0.97","0.01","1","0","""von neumann_r=1""","true","49","0"
"879","""PD""","0.97","0.01","1","0","""von neumann_r=1""","true","46","0"
"872","""PD""","0.96","0.01","1","0","""moore_r=3""","true","28","0"
"883","""PD""","0.98","0.01","1","0","""moore_r=1""","true","33","0"
"884","""PD""","0.98","0.01","1","0","""moore_r=1""","true","32","0"
"885","""PD""","0.98","0.01","1","0","""moore_r=1""","true","36","0"
"880","""PD""","0.97","0.01","1","0","""moore_r=3""","true","18","0"
"887","""PD""","0.98","0.01","1","0","""von neumann_r=1""","true","48","0"
"886","""PD""","0.98","0.01","1","0","""von neumann_r=1""","true","51","0"
"881","""PD""","0.97","0.01","1","0","""moore_r=3""","true","25","0"
"888","""PD""","0.98","0.01","1","0","""von neumann_r=1""","true","48","0"
"882","""PD""","0.97","0.01","1","0","""moore_r=3""","true","24","0"
"892","""PD""","0.99","0.01","1","0","""moore_r=1""","true","46","0"
"893","""PD""","0.99","0.01","1","0","""moore_r=1""","true","55","0"
"889","""PD""","0.98","0.01","1","0","""moore_r=3""","true","21","0"
"890","""PD""","0.98","0.01","1","0","""moore_r=3""","true","18","0"
"894","""PD""","0.99","0.01","1","0","""moore_r=1""","true","41","0"
"891","""PD""","0.98","0.01","1","0","""moore_r=3""","true","20","0"
"895","""PD""","0.99","0.01","1","0","""von neumann_r=1""","true","55","0"
"897","""PD""","0.99","0.01","1","0","""von neumann_r=1""","true","42","0"
"896","""PD""","0.99","0.01","1","0","""von neumann_r=1""","true","55","0"
"901","""PD""","1","0.01","1","0","""moore_r=1""","true","39","0"
"902","""PD""","1","0.01","1","0","""moore_r=1""","true","39","0"
"903","""PD""","1","0.01","1","0","""moore_r=1""","true","41","0"
"900","""PD""","0.99","0.01","1","0","""moore_r=3""","true","19","0"
"905","""PD""","1","0.01","1","0","""von neumann_r=1""","true","38","0"
"898","""PD""","0.99","0.01","1","0","""moore_r=3""","true","26","0"
"899","""PD""","0.99","0.01","1","0","""moore_r=3""","true","25","0"
"904","""PD""","1","0.01","1","0","""von neumann_r=1""","true","53","0"
"906","""PD""","1","0.01","1","0","""von neumann_r=1""","true","40","0"
"908","""PD""","1","0.01","1","0","""moore_r=3""","true","19","0"
"907","""PD""","1","0.01","1","0","""moore_r=3""","true","20","0"
"909","""PD""","1","0.01","1","0","""moore_r=3""","true","26","0"
