"BehaviorSpace results (NetLogo 5.0.5)"
"extended_prisoners_dilemma.nlogo"
"experiment_stable_coexistence_variation_of_costs"
"12/14/2014 21:21:09:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"187","1","0.6","false","0.03","0","false","500","0.9848"
"188","1","0.6","false","0.03","0","false","500","0.9888"
"189","1","0.6","false","0.03","0","false","500","0.9868"
"190","1","0.6","false","0.03","0","false","500","0.9856"
"191","1","0.6","false","0.03","0","false","500","0.9852"
"192","1","0.6","false","0.03","0","false","500","0.9828"
"193","1","0.6","false","0.03","0","false","500","0.9896"
"194","1","0.6","false","0.03","0","false","500","0.9876"
"195","1","0.6","false","0.03","0","false","500","0.9832"
"196","1","0.6","false","0.03","0","false","500","0.9852"
"197","1","0.6","false","0.03","0","false","500","0.9832"
"198","1","0.6","false","0.03","0","false","500","0.9844"
"199","1","0.6","false","0.03","0","false","500","0.988"
"200","1","0.6","false","0.03","0","false","500","0.9852"
"201","1","0.6","false","0.04","0","false","500","0.982"
"202","1","0.6","false","0.04","0","false","500","0.9788"
"203","1","0.6","false","0.04","0","false","500","0.976"
"184","1","0.6","false","0.03","0","false","500","0.982"
"204","1","0.6","false","0.04","0","false","500","0.9864"
"206","1","0.6","false","0.04","0","false","500","0.9792"
"207","1","0.6","false","0.04","0","false","500","0.98"
"208","1","0.6","false","0.04","0","false","500","0.9776"
"209","1","0.6","false","0.04","0","false","500","0.9824"
"210","1","0.6","false","0.04","0","false","500","0.976"
"211","1","0.6","false","0.04","0","false","500","0.9844"
"212","1","0.6","false","0.04","0","false","500","0.9744"
"213","1","0.6","false","0.04","0","false","500","0.9752"
"205","1","0.6","false","0.04","0","false","500","0.9748"
"214","1","0.6","false","0.04","0","false","500","0.9804"
"216","1","0.6","false","0.04","0","false","500","0.9772"
"217","1","0.6","false","0.04","0","false","500","0.9712"
"218","1","0.6","false","0.04","0","false","500","0.9812"
"219","1","0.6","false","0.04","0","false","500","0.9808"
"220","1","0.6","false","0.04","0","false","500","0.98"
"221","1","0.6","false","0.04","0","false","500","0.9824"
"222","1","0.6","false","0.04","0","false","500","0.9752"
"223","1","0.6","false","0.04","0","false","500","0.982"
"224","1","0.6","false","0.04","0","false","500","0.9824"
"215","1","0.6","false","0.04","0","false","500","0.9772"
"225","1","0.6","false","0.04","0","false","500","0.9836"
"227","1","0.6","false","0.04","0","false","500","0.9772"
"228","1","0.6","false","0.04","0","false","500","0.9808"
"229","1","0.6","false","0.04","0","false","500","0.9772"
"230","1","0.6","false","0.04","0","false","500","0.9792"
"231","1","0.6","false","0.04","0","false","500","0.9768"
"232","1","0.6","false","0.04","0","false","500","0.9784"
"233","1","0.6","false","0.04","0","false","500","0.9796"
"234","1","0.6","false","0.04","0","false","500","0.9844"
"226","1","0.6","false","0.04","0","false","500","0.9816"
"235","1","0.6","false","0.04","0","false","500","0.9772"
"237","1","0.6","false","0.04","0","false","500","0.9812"
"238","1","0.6","false","0.04","0","false","500","0.9828"
"239","1","0.6","false","0.04","0","false","500","0.9828"
"240","1","0.6","false","0.04","0","false","500","0.9788"
"241","1","0.6","false","0.04","0","false","500","0.9764"
"242","1","0.6","false","0.04","0","false","500","0.9744"
"243","1","0.6","false","0.04","0","false","500","0.9816"
"244","1","0.6","false","0.04","0","false","500","0.9828"
"245","1","0.6","false","0.04","0","false","500","0.9788"
"236","1","0.6","false","0.04","0","false","500","0.984"
"246","1","0.6","false","0.04","0","false","500","0.9808"
"248","1","0.6","false","0.04","0","false","500","0.9784"
"249","1","0.6","false","0.04","0","false","500","0.9784"
"250","1","0.6","false","0.04","0","false","500","0.9844"
"251","1","0.6","false","0.05","0","false","500","0.976"
"252","1","0.6","false","0.05","0","false","500","0.974"
"253","1","0.6","false","0.05","0","false","500","0.9712"
"254","1","0.6","false","0.05","0","false","500","0.9764"
"255","1","0.6","false","0.05","0","false","500","0.9736"
