"BehaviorSpace results (NetLogo 5.0.5)"
"extended_pd_mixed_strategy.nlogo"
"experiment_stable_coexistence_mixed_variation_of_costs"
"12/15/2014 16:30:21:783 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"298","1","0.6","false","0.05","0","true","500","0.28"
"299","1","0.6","false","0.05","0","true","500","0.2712"
"300","1","0.6","false","0.05","0","true","500","0.2792"
"301","1","0.6","false","0.06","0","true","500","0.272"
"302","1","0.6","false","0.06","0","true","500","0.2684"
"303","1","0.6","false","0.06","0","true","500","0.268"
"305","1","0.6","false","0.06","0","true","500","0.2704"
"304","1","0.6","false","0.06","0","true","500","0.2704"
"306","1","0.6","false","0.06","0","true","500","0.29"
"307","1","0.6","false","0.06","0","true","500","0.2792"
"308","1","0.6","false","0.06","0","true","500","0.274"
"309","1","0.6","false","0.06","0","true","500","0.2712"
"310","1","0.6","false","0.06","0","true","500","0.2876"
"311","1","0.6","false","0.06","0","true","500","0.276"
"312","1","0.6","false","0.06","0","true","500","0.2844"
"313","1","0.6","false","0.06","0","true","500","0.2768"
"314","1","0.6","false","0.06","0","true","500","0.294"
"315","1","0.6","false","0.06","0","true","500","0.2784"
"316","1","0.6","false","0.06","0","true","500","0.2896"
"317","1","0.6","false","0.06","0","true","500","0.2836"
"318","1","0.6","false","0.06","0","true","500","0.296"
"319","1","0.6","false","0.06","0","true","500","0.2624"
"320","1","0.6","false","0.06","0","true","500","0.2644"
"321","1","0.6","false","0.06","0","true","500","0.2872"
"322","1","0.6","false","0.06","0","true","500","0.2784"
"324","1","0.6","false","0.06","0","true","500","0.2636"
"323","1","0.6","false","0.06","0","true","500","0.2728"
"325","1","0.6","false","0.06","0","true","500","0.2692"
"326","1","0.6","false","0.06","0","true","500","0.2704"
"327","1","0.6","false","0.06","0","true","500","0.2804"
"328","1","0.6","false","0.06","0","true","500","0.2868"
"329","1","0.6","false","0.06","0","true","500","0.264"
"330","1","0.6","false","0.06","0","true","500","0.2868"
"331","1","0.6","false","0.06","0","true","500","0.2804"
"332","1","0.6","false","0.06","0","true","500","0.276"
"333","1","0.6","false","0.06","0","true","500","0.2768"
"334","1","0.6","false","0.06","0","true","500","0.2972"
"335","1","0.6","false","0.06","0","true","500","0.2764"
"336","1","0.6","false","0.06","0","true","500","0.276"
"337","1","0.6","false","0.06","0","true","500","0.2652"
"338","1","0.6","false","0.06","0","true","500","0.2876"
"339","1","0.6","false","0.06","0","true","500","0.2692"
"340","1","0.6","false","0.06","0","true","500","0.2768"
"341","1","0.6","false","0.06","0","true","500","0.28"
"343","1","0.6","false","0.06","0","true","500","0.2856"
"342","1","0.6","false","0.06","0","true","500","0.2796"
"344","1","0.6","false","0.06","0","true","500","0.2692"
"345","1","0.6","false","0.06","0","true","500","0.2764"
"346","1","0.6","false","0.06","0","true","500","0.274"
"347","1","0.6","false","0.06","0","true","500","0.2592"
"348","1","0.6","false","0.06","0","true","500","0.2564"
"349","1","0.6","false","0.06","0","true","500","0.2804"
"350","1","0.6","false","0.06","0","true","500","0.2728"
"351","1","0.6","false","0.07","0","true","500","0.28"
"352","1","0.6","false","0.07","0","true","500","0.286"
"353","1","0.6","false","0.07","0","true","500","0.2864"
"354","1","0.6","false","0.07","0","true","500","0.2724"
"355","1","0.6","false","0.07","0","true","500","0.2748"
"356","1","0.6","false","0.07","0","true","500","0.2904"
"357","1","0.6","false","0.07","0","true","500","0.27"
"358","1","0.6","false","0.07","0","true","500","0.272"
"359","1","0.6","false","0.07","0","true","500","0.29"
"360","1","0.6","false","0.07","0","true","500","0.278"
"362","1","0.6","false","0.07","0","true","500","0.2884"
"361","1","0.6","false","0.07","0","true","500","0.2784"
"363","1","0.6","false","0.07","0","true","500","0.2776"
"364","1","0.6","false","0.07","0","true","500","0.2852"
"365","1","0.6","false","0.07","0","true","500","0.2756"
"366","1","0.6","false","0.07","0","true","500","0.2748"
"367","1","0.6","false","0.07","0","true","500","0.2756"
"368","1","0.6","false","0.07","0","true","500","0.2992"
"369","1","0.6","false","0.07","0","true","500","0.272"
"370","1","0.6","false","0.07","0","true","500","0.2612"
"371","1","0.6","false","0.07","0","true","500","0.2916"
"372","1","0.6","false","0.07","0","true","500","0.2628"
"373","1","0.6","false","0.07","0","true","500","0.2688"
"374","1","0.6","false","0.07","0","true","500","0.2792"
"375","1","0.6","false","0.07","0","true","500","0.2888"
"376","1","0.6","false","0.07","0","true","500","0.2756"
"377","1","0.6","false","0.07","0","true","500","0.2756"
"379","1","0.6","false","0.07","0","true","500","0.2652"
"378","1","0.6","false","0.07","0","true","500","0.2724"
"380","1","0.6","false","0.07","0","true","500","0.274"
"381","1","0.6","false","0.07","0","true","500","0.2892"
"382","1","0.6","false","0.07","0","true","500","0.2636"
"383","1","0.6","false","0.07","0","true","500","0.3056"
"384","1","0.6","false","0.07","0","true","500","0.2856"
"385","1","0.6","false","0.07","0","true","500","0.2716"
"386","1","0.6","false","0.07","0","true","500","0.284"
"387","1","0.6","false","0.07","0","true","500","0.3004"
"388","1","0.6","false","0.07","0","true","500","0.2568"
"389","1","0.6","false","0.07","0","true","500","0.2816"
"390","1","0.6","false","0.07","0","true","500","0.2804"
"391","1","0.6","false","0.07","0","true","500","0.296"
"392","1","0.6","false","0.07","0","true","500","0.2908"
"393","1","0.6","false","0.07","0","true","500","0.2776"
"394","1","0.6","false","0.07","0","true","500","0.2728"
"395","1","0.6","false","0.07","0","true","500","0.2712"
"396","1","0.6","false","0.07","0","true","500","0.284"
"397","1","0.6","false","0.07","0","true","500","0.2808"
"398","1","0.6","false","0.07","0","true","500","0.284"
"399","1","0.6","false","0.07","0","true","500","0.28"
"400","1","0.6","false","0.07","0","true","500","0.28"
"402","1","0.6","false","0.08","0","true","500","0.2704"
"401","1","0.6","false","0.08","0","true","500","0.288"
"403","1","0.6","false","0.08","0","true","500","0.2712"
"404","1","0.6","false","0.08","0","true","500","0.2844"
"405","1","0.6","false","0.08","0","true","500","0.2808"
"406","1","0.6","false","0.08","0","true","500","0.2752"
"407","1","0.6","false","0.08","0","true","500","0.2808"
"408","1","0.6","false","0.08","0","true","500","0.2596"
"409","1","0.6","false","0.08","0","true","500","0.2904"
"410","1","0.6","false","0.08","0","true","500","0.2868"
"411","1","0.6","false","0.08","0","true","500","0.2744"
"412","1","0.6","false","0.08","0","true","500","0.2772"
"413","1","0.6","false","0.08","0","true","500","0.3"
"414","1","0.6","false","0.08","0","true","500","0.278"
"415","1","0.6","false","0.08","0","true","500","0.2728"
"416","1","0.6","false","0.08","0","true","500","0.268"
"417","1","0.6","false","0.08","0","true","500","0.2676"
"418","1","0.6","false","0.08","0","true","500","0.2704"
"419","1","0.6","false","0.08","0","true","500","0.2764"
"421","1","0.6","false","0.08","0","true","500","0.2692"
"420","1","0.6","false","0.08","0","true","500","0.2952"
"422","1","0.6","false","0.08","0","true","500","0.2964"
"423","1","0.6","false","0.08","0","true","500","0.2852"
"424","1","0.6","false","0.08","0","true","500","0.3004"
"425","1","0.6","false","0.08","0","true","500","0.2868"
"426","1","0.6","false","0.08","0","true","500","0.2756"
"427","1","0.6","false","0.08","0","true","500","0.268"
"428","1","0.6","false","0.08","0","true","500","0.2864"
"429","1","0.6","false","0.08","0","true","500","0.2712"
"430","1","0.6","false","0.08","0","true","500","0.2864"
"431","1","0.6","false","0.08","0","true","500","0.2836"
"432","1","0.6","false","0.08","0","true","500","0.2928"
"433","1","0.6","false","0.08","0","true","500","0.274"
"434","1","0.6","false","0.08","0","true","500","0.2792"
"436","1","0.6","false","0.08","0","true","500","0.2884"
"435","1","0.6","false","0.08","0","true","500","0.286"
"437","1","0.6","false","0.08","0","true","500","0.2844"
"438","1","0.6","false","0.08","0","true","500","0.2912"
"439","1","0.6","false","0.08","0","true","500","0.2744"
"440","1","0.6","false","0.08","0","true","500","0.2632"
"441","1","0.6","false","0.08","0","true","500","0.2728"
"442","1","0.6","false","0.08","0","true","500","0.2868"
"443","1","0.6","false","0.08","0","true","500","0.2792"
"444","1","0.6","false","0.08","0","true","500","0.2732"
"445","1","0.6","false","0.08","0","true","500","0.2828"
"446","1","0.6","false","0.08","0","true","500","0.2684"
"447","1","0.6","false","0.08","0","true","500","0.29"
"448","1","0.6","false","0.08","0","true","500","0.2936"
"449","1","0.6","false","0.08","0","true","500","0.2804"
"450","1","0.6","false","0.08","0","true","500","0.288"
"451","1","0.6","false","0.09","0","true","500","0.2956"
"452","1","0.6","false","0.09","0","true","500","0.2824"
"453","1","0.6","false","0.09","0","true","500","0.3008"
"455","1","0.6","false","0.09","0","true","500","0.2608"
"454","1","0.6","false","0.09","0","true","500","0.264"
"456","1","0.6","false","0.09","0","true","500","0.274"
"457","1","0.6","false","0.09","0","true","500","0.2996"
"458","1","0.6","false","0.09","0","true","500","0.2832"
"459","1","0.6","false","0.09","0","true","500","0.2736"
"460","1","0.6","false","0.09","0","true","500","0.264"
"461","1","0.6","false","0.09","0","true","500","0.2828"
"462","1","0.6","false","0.09","0","true","500","0.2856"
"463","1","0.6","false","0.09","0","true","500","0.2548"
"464","1","0.6","false","0.09","0","true","500","0.28"
"465","1","0.6","false","0.09","0","true","500","0.2716"
"466","1","0.6","false","0.09","0","true","500","0.2796"
"467","1","0.6","false","0.09","0","true","500","0.2612"
"468","1","0.6","false","0.09","0","true","500","0.3016"
"469","1","0.6","false","0.09","0","true","500","0.2816"
"470","1","0.6","false","0.09","0","true","500","0.2832"
"472","1","0.6","false","0.09","0","true","500","0.272"
"471","1","0.6","false","0.09","0","true","500","0.2744"
"473","1","0.6","false","0.09","0","true","500","0.2564"
"474","1","0.6","false","0.09","0","true","500","0.2672"
"475","1","0.6","false","0.09","0","true","500","0.2592"
"476","1","0.6","false","0.09","0","true","500","0.2668"
"477","1","0.6","false","0.09","0","true","500","0.2804"
"478","1","0.6","false","0.09","0","true","500","0.2776"
"479","1","0.6","false","0.09","0","true","500","0.278"
"480","1","0.6","false","0.09","0","true","500","0.2832"
"481","1","0.6","false","0.09","0","true","500","0.278"
"482","1","0.6","false","0.09","0","true","500","0.2852"
"483","1","0.6","false","0.09","0","true","500","0.2732"
"484","1","0.6","false","0.09","0","true","500","0.2764"
"485","1","0.6","false","0.09","0","true","500","0.2696"
"486","1","0.6","false","0.09","0","true","500","0.2732"
"487","1","0.6","false","0.09","0","true","500","0.2692"
"488","1","0.6","false","0.09","0","true","500","0.2616"
"489","1","0.6","false","0.09","0","true","500","0.2928"
"491","1","0.6","false","0.09","0","true","500","0.2704"
"490","1","0.6","false","0.09","0","true","500","0.2728"
"492","1","0.6","false","0.09","0","true","500","0.2624"
"493","1","0.6","false","0.09","0","true","500","0.2796"
"494","1","0.6","false","0.09","0","true","500","0.266"
"495","1","0.6","false","0.09","0","true","500","0.272"
"496","1","0.6","false","0.09","0","true","500","0.3016"
"497","1","0.6","false","0.09","0","true","500","0.274"
"498","1","0.6","false","0.09","0","true","500","0.2812"
"499","1","0.6","false","0.09","0","true","500","0.2696"
"500","1","0.6","false","0.09","0","true","500","0.2816"
"501","1","0.6","false","0.1","0","true","500","0.2884"
"502","1","0.6","false","0.1","0","true","500","0.2936"
"503","1","0.6","false","0.1","0","true","500","0.266"
"504","1","0.6","false","0.1","0","true","500","0.2688"
